ts_code,symbol,name,area,industry,fullname,enname,list_date
002281.SZ,2281.0,光迅科技,湖北,通信设备,武汉光迅科技股份有限公司,"Accelink Technologies Co.,Ltd",2009-08-21
002282.SZ,2282.0,博深股份,河北,机械基件,博深股份有限公司,"Bosun Co.,Ltd",2009-08-21
002283.SZ,2283.0,天润工业,山东,汽车配件,天润工业技术股份有限公司,"Tianrun Industry Technology Co., Ltd.",2009-08-21
002284.SZ,2284.0,亚太股份,浙江,汽车配件,浙江亚太机电股份有限公司,"Zhejiang Asia-Pacific Mechanical & Electronic Co.,Ltd",2009-08-28
002285.SZ,2285.0,世联行,深圳,房产服务,深圳世联行集团股份有限公司,Shenzhen Worldunion Group Incorporated,2009-08-28
002286.SZ,2286.0,保龄宝,山东,食品,保龄宝生物股份有限公司,"Baolingbao Biology Co., Ltd",2009-08-28
002287.SZ,2287.0,奇正藏药,西藏,中成药,西藏奇正藏药股份有限公司,"Tibet Cheezheng Tibetan Medicine Co.,Ltd",2009-08-28
002288.SZ,2288.0,超华科技,广东,元器件,广东超华科技股份有限公司,"Guangdong Chaohua Technology Co.,Ltd",2009-09-03
002289.SZ,2289.0,ST宇顺,深圳,元器件,深圳市宇顺电子股份有限公司,"Shenzhen Success Electronics Co., Ltd",2009-09-03
002290.SZ,2290.0,禾盛新材,江苏,家用电器,苏州禾盛新型材料股份有限公司,"Suzhou Hesheng Special Material Co.,Ltd.",2009-09-03
002291.SZ,2291.0,遥望科技,广东,广告包装,佛山遥望科技股份有限公司,"Foshan Yowant Technology Co.,Ltd",2009-09-03
002292.SZ,2292.0,奥飞娱乐,广东,影视音像,奥飞娱乐股份有限公司,Alpha Group,2009-09-10
002293.SZ,2293.0,罗莱生活,江苏,纺织,罗莱生活科技股份有限公司,"Luolai Lifestyle Technology Co.,Ltd.",2009-09-10
002294.SZ,2294.0,信立泰,深圳,化学制药,深圳信立泰药业股份有限公司,"Shenzhen Salubris Pharmaceuticals Co., Ltd.",2009-09-10
002295.SZ,2295.0,精艺股份,广东,铜,广东精艺金属股份有限公司,"Guangdong Jingyi Metal Co., Ltd",2009-09-29
002296.SZ,2296.0,辉煌科技,河南,通信设备,河南辉煌科技股份有限公司,"Henan Splendor Science & Technology Co., Ltd.",2009-09-29
002297.SZ,2297.0,博云新材,湖南,航空,湖南博云新材料股份有限公司,"Hunan Boyun New Materials Co.,Ltd",2009-09-29
002298.SZ,2298.0,中电兴发,安徽,软件服务,安徽中电兴发与鑫龙科技股份有限公司,"Anhui Sinonet & Xinlong Science & Technology Co., Ltd",2009-09-29
002299.SZ,2299.0,圣农发展,福建,农业综合,福建圣农发展股份有限公司,"Fujian Sunner Development Co.,Ltd.",2009-10-21
002300.SZ,2300.0,太阳电缆,福建,电气设备,福建南平太阳电缆股份有限公司,"Fujian Nanping Sun Cable Co., Ltd.",2009-10-21
002301.SZ,2301.0,齐心集团,深圳,文教休闲,深圳齐心集团股份有限公司,"Shenzhen Comix Group Co., Ltd.",2009-10-21
002302.SZ,2302.0,西部建设,新疆,水泥,中建西部建设股份有限公司,"China West Construction Group Co.,Ltd",2009-11-03
002303.SZ,2303.0,美盈森,深圳,造纸,美盈森集团股份有限公司,"Mys Group Co.,Ltd.",2009-11-03
002304.SZ,2304.0,洋河股份,江苏,白酒,江苏洋河酒厂股份有限公司,"Jiangsu Yanghe Brewery Joint-Stock Co., Ltd.",2009-11-06
002305.SZ,2305.0,南国置业,湖北,区域地产,南国置业股份有限公司,"Langold Real Estate Co.,Ltd.",2009-11-06
002306.SZ,2306.0,中科云网,北京,互联网,中科云网科技集团股份有限公司,"Cloud Live Technology Group Co.,Ltd.",2009-11-11
002307.SZ,2307.0,北新路桥,新疆,建筑工程,新疆北新路桥集团股份有限公司,"Xinjiang Beixin Road & Bridge Group Co., Ltd.",2009-11-11
002308.SZ,2308.0,威创股份,广东,IT设备,威创集团股份有限公司,"Vtron Group Co.,Ltd.",2009-11-27
002309.SZ,2309.0,ST中利,江苏,电气设备,江苏中利集团股份有限公司,"Jiangsu Zhongli Group Co.,Ltd",2009-11-27
002310.SZ,2310.0,东方园林,北京,建筑工程,北京东方园林环境股份有限公司,"Beijing Orient Landscape & Environment Co.,Ltd.",2009-11-27
002311.SZ,2311.0,海大集团,广东,饲料,广东海大集团股份有限公司,"Guangdong Haid Group Co.,Limited",2009-11-27
002312.SZ,2312.0,川发龙蟒,四川,化工原料,四川发展龙蟒股份有限公司,"Sichuan Development Lomon Co.,Ltd.",2009-12-03
002313.SZ,2313.0,*ST日海,深圳,通信设备,日海智能科技股份有限公司,"Sunsea Aiot Technology Co., Ltd.",2009-12-03
002314.SZ,2314.0,南山控股,深圳,区域地产,深圳市新南山控股(集团)股份有限公司,"Shenzhen New Nanshan Holding (Group) Co.,Ltd.",2009-12-03
002315.SZ,2315.0,焦点科技,江苏,互联网,焦点科技股份有限公司,"Focus Technology Co., Ltd.",2009-12-09
002316.SZ,2316.0,亚联发展,吉林,软件服务,吉林亚联发展科技股份有限公司,"Jilin Asia Link Technology Development Co.,Ltd.",2009-12-09
002317.SZ,2317.0,众生药业,广东,中成药,广东众生药业股份有限公司,"Guangdong Zhongsheng Pharmaceutical Co.,Ltd.",2009-12-11
002318.SZ,2318.0,久立特材,浙江,特种钢,浙江久立特材科技股份有限公司,"Zhejiang Jiuli Hi-Tech Metals Co.,Ltd",2009-12-11
002319.SZ,2319.0,乐通股份,广东,染料涂料,珠海市乐通化工股份有限公司,"Letong Chemical Co.,Ltd",2009-12-11
002320.SZ,2320.0,海峡股份,海南,水运,海南海峡航运股份有限公司,"Hainan Strait Shipping Co.,Ltd.",2009-12-16
002321.SZ,2321.0,ST华英,河南,农业综合,河南华英农业发展股份有限公司,"Henan Huaying Agricultural Development Co., Ltd",2009-12-16
002322.SZ,2322.0,理工能科,浙江,软件服务,宁波理工环境能源科技股份有限公司,"Ningbo Ligong Environment and Energy Technology Co.,Ltd.",2009-12-18
002323.SZ,2323.0,雅博股份,山东,建筑工程,山东雅博科技股份有限公司,"Shandong Yabo Technology Co., Ltd.",2009-12-18
002324.SZ,2324.0,普利特,上海,塑料,上海普利特复合材料股份有限公司,"Shanghai Pret Composites Co.,Ltd",2009-12-18
002325.SZ,2325.0,洪涛股份,深圳,装修装饰,深圳洪涛集团股份有限公司,"Shenzhen Hongtao Group Co.,Ltd.",2009-12-22
002326.SZ,2326.0,永太科技,浙江,化工原料,浙江永太科技股份有限公司,"Zhejiang Yongtai Technology Co.,Ltd.",2009-12-22
002327.SZ,2327.0,富安娜,深圳,纺织,深圳市富安娜家居用品股份有限公司,"Shenzhen Fuanna Bedding and Furnishing Co.,Ltd",2009-12-30
002328.SZ,2328.0,新朋股份,上海,汽车配件,上海新朋实业股份有限公司,"Shanghai Xinpeng Industry Co.,Ltd",2009-12-30
002329.SZ,2329.0,皇氏集团,广西,乳制品,皇氏集团股份有限公司,"Royal Group Co.,Ltd.",2010-01-06
002330.SZ,2330.0,得利斯,山东,食品,山东得利斯食品股份有限公司,"Shandong Delisi Food Co.,Ltd.",2010-01-06
002331.SZ,2331.0,皖通科技,安徽,软件服务,安徽皖通科技股份有限公司,"Anhui Wantong Technology Co.,Ltd.",2010-01-06
002332.SZ,2332.0,仙琚制药,浙江,化学制药,浙江仙琚制药股份有限公司,"Zhejiang Xianju Pharmaceutical Co.,Ltd.",2010-01-12
002333.SZ,2333.0,罗普斯金,江苏,其他建材,中亿丰罗普斯金材料科技股份有限公司,"Zyf Lopsking Material Technology Co.,Ltd.",2010-01-12
002334.SZ,2334.0,英威腾,深圳,电气设备,深圳市英威腾电气股份有限公司,"Shenzhen Invt Electric Co.,Ltd",2010-01-13
002335.SZ,2335.0,科华数据,福建,电气设备,科华数据股份有限公司,"Kehua Data Co., Ltd.",2010-01-13
002336.SZ,2336.0,人人乐,深圳,超市连锁,人人乐连锁商业集团股份有限公司,"Renrenle Commercial Group Co.,Ltd",2010-01-13
002337.SZ,2337.0,赛象科技,天津,化工机械,天津赛象科技股份有限公司,"Tianjin Saixiang Technology Co.,Ltd",2010-01-15
002338.SZ,2338.0,奥普光电,吉林,电器仪表,长春奥普光电技术股份有限公司,"Changchun Up Optotech Co.,Ltd.",2010-01-15
002339.SZ,2339.0,积成电子,山东,电气设备,积成电子股份有限公司,"Integrated Electronic Systems Lab Co.,Ltd.",2010-01-22
002340.SZ,2340.0,格林美,深圳,小金属,格林美股份有限公司,"Gem Co.,Ltd.",2010-01-22
002341.SZ,2341.0,新纶新材,深圳,化工原料,新纶新材料股份有限公司,"Xinlun New Materials Co., Ltd.",2010-01-22
002342.SZ,2342.0,巨力索具,河北,机械基件,巨力索具股份有限公司,"Juli Sling Co., Ltd.",2010-01-26
002343.SZ,2343.0,慈文传媒,江西,影视音像,慈文传媒股份有限公司,"Ciwen Media Co.,Ltd.",2010-01-26
002344.SZ,2344.0,海宁皮城,浙江,商品城,海宁中国皮革城股份有限公司,"Haining China Leather Market Co.,Ltd",2010-01-26
002345.SZ,2345.0,潮宏基,广东,服饰,广东潮宏基实业股份有限公司,"Guangdong Chj Industry Co.,Ltd.",2010-01-28
002346.SZ,2346.0,柘中股份,上海,电气设备,上海柘中集团股份有限公司,"Shanghai Zhezhong Group Co.,Ltd",2010-01-28
002347.SZ,2347.0,泰尔股份,安徽,机械基件,泰尔重工股份有限公司,"Taier Heavy Industry Co., Ltd",2010-01-28
002348.SZ,2348.0,高乐股份,广东,文教休闲,广东高乐股份有限公司,"Goldlok Holdings(Guangdong) Co.,Ltd.",2010-02-03
002349.SZ,2349.0,精华制药,江苏,中成药,精华制药集团股份有限公司,"Jinghua Pharmaceutical Group Co., Ltd.",2010-02-03
002350.SZ,2350.0,北京科锐,北京,电气设备,北京科锐配电自动化股份有限公司,"Beijing Creative Distribution Automation Co.,Ltd",2010-02-03
002351.SZ,2351.0,漫步者,深圳,IT设备,深圳市漫步者科技股份有限公司,"Edifier Technology Co.,Ltd.",2010-02-05
002352.SZ,2352.0,顺丰控股,深圳,仓储物流,顺丰控股股份有限公司,"S.F. Holding Co., Ltd.",2010-02-05
002353.SZ,2353.0,杰瑞股份,山东,化工机械,烟台杰瑞石油服务集团股份有限公司,"Yantai Jereh Oilfield Services Group Co., Ltd.",2010-02-05
002354.SZ,2354.0,天娱数科,辽宁,互联网,天娱数字科技(大连)集团股份有限公司,"Tianyu Digital Technology (Dalian) Group Co.,Ltd.",2010-02-09
002355.SZ,2355.0,兴民智通,山东,汽车配件,兴民智通(集团)股份有限公司,"Xingmin Intelligent Transportation Systems (Group) Co., Ltd.",2010-02-09
002356.SZ,2356.0,赫美集团,深圳,其他商业,深圳赫美集团股份有限公司,"Shenzhen Hemei Group Co.,Ltd.",2010-02-09
002357.SZ,2357.0,富临运业,四川,公路,四川富临运业集团股份有限公司,"Sichuan Fulin Transportation Group Co.,Ltd.",2010-02-10
002358.SZ,2358.0,森源电气,河南,电气设备,河南森源电气股份有限公司,"Henan Senyuan Electric Co.,Ltd.",2010-02-10
002360.SZ,2360.0,同德化工,山西,化工原料,山西同德化工股份有限公司,"Shanxi Tond Chemical Co.,Ltd.",2010-03-03
002361.SZ,2361.0,神剑股份,安徽,化工原料,安徽神剑新材料股份有限公司,"Anhui Shenjian New Materials Co.,Ltd",2010-03-03
002362.SZ,2362.0,汉王科技,北京,软件服务,汉王科技股份有限公司,"Hanwang Technology Co.,Ltd",2010-03-03
002363.SZ,2363.0,隆基机械,山东,汽车配件,山东隆基机械股份有限公司,Shandong Longji Machinery Co.Ltd,2010-03-05
002364.SZ,2364.0,中恒电气,浙江,电气设备,杭州中恒电气股份有限公司,"Hangzhou Zhongheng Electric Co., Ltd.",2010-03-05
002365.SZ,2365.0,永安药业,湖北,化学制药,潜江永安药业股份有限公司,"Qianjiang Yongan Pharmaceutical Co.,Ltd.",2010-03-05
002366.SZ,2366.0,台海核电,四川,专用机械,台海玛努尔核电设备股份有限公司,"Taihai Manoir Nuclear Equipment Co.,Ltd.",2010-03-12
002367.SZ,2367.0,康力电梯,江苏,运输设备,康力电梯股份有限公司,"Canny Elevator Co., Ltd.",2010-03-12
002368.SZ,2368.0,太极股份,北京,软件服务,太极计算机股份有限公司,Taiji Computer Corporation Limited,2010-03-12
002369.SZ,2369.0,卓翼科技,深圳,通信设备,深圳市卓翼科技股份有限公司,"Shenzhen Zowee Technology.Co.,Ltd.",2010-03-16
002370.SZ,2370.0,亚太药业,浙江,化学制药,浙江亚太药业股份有限公司,"Zhejiang Yatai Pharmaceutical Co.,Ltd",2010-03-16
002371.SZ,2371.0,北方华创,北京,半导体,北方华创科技集团股份有限公司,"NAURA Technology Group Co.,Ltd.",2010-03-16
002372.SZ,2372.0,伟星新材,浙江,其他建材,浙江伟星新型建材股份有限公司,"Zhejiang Weixing New Building Materials Co.,Ltd.",2010-03-18
002373.SZ,2373.0,千方科技,北京,软件服务,北京千方科技股份有限公司,"China Transinfo Technology Co., Ltd",2010-03-18
002374.SZ,2374.0,中锐股份,山东,广告包装,山东中锐产业发展股份有限公司,"Shandong Chiway Industry Development Co.,Ltd",2010-03-18
002375.SZ,2375.0,亚厦股份,浙江,装修装饰,浙江亚厦装饰股份有限公司,"Zhejiang Yasha Decoration Co.,Ltd",2010-03-23
002376.SZ,2376.0,新北洋,山东,IT设备,山东新北洋信息技术股份有限公司,"Shandong New Beiyang Information Technology Co.,Ltd.",2010-03-23
002377.SZ,2377.0,国创高新,湖北,其他建材,湖北国创高新材料股份有限公司,"Hubei Guochuang Hi-Tech Material Co.,Ltd",2010-03-23
002378.SZ,2378.0,章源钨业,江西,小金属,崇义章源钨业股份有限公司,"Chongyi Zhangyuan Tungsten Co.,Ltd.",2010-03-31
002379.SZ,2379.0,宏创控股,山东,铝,山东宏创铝业控股股份有限公司,Shandong Hongchuang Aluminum Industry Holding Company Limited,2010-03-31
002380.SZ,2380.0,科远智慧,江苏,软件服务,南京科远智慧科技集团股份有限公司,"Nanjing Sciyon Wisdom Technology Group Co.,Ltd.",2010-03-31
002381.SZ,2381.0,双箭股份,浙江,橡胶,浙江双箭橡胶股份有限公司,"Zhejiang Double Arrow Rubber Co., Ltd.",2010-04-02
002382.SZ,2382.0,蓝帆医疗,山东,医疗保健,蓝帆医疗股份有限公司,"Blue Sail Medical Co.,Ltd.",2010-04-02
002383.SZ,2383.0,合众思壮,北京,通信设备,北京合众思壮科技股份有限公司,"Beijing Unistrong Science & Technology Co., Ltd.",2010-04-02
002384.SZ,2384.0,东山精密,江苏,元器件,苏州东山精密制造股份有限公司,"Suzhou Dongshan Precision Manufacturing Co.,Ltd",2010-04-09
002385.SZ,2385.0,大北农,北京,饲料,北京大北农科技集团股份有限公司,"Beijing Dabeinong Technology Group Co.,Ltd.",2010-04-09
002386.SZ,2386.0,天原股份,四川,化工原料,宜宾天原集团股份有限公司,"Yibin Tianyuan Group Co.,Ltd",2010-04-09
002387.SZ,2387.0,维信诺,江苏,元器件,维信诺科技股份有限公司,Visionox Technology Inc.,2010-04-13
002388.SZ,2388.0,新亚制程,浙江,元器件,新亚制程(浙江)股份有限公司,"Sunyes Electronic Manufacturing(Zhejiang) Holding Co.,Ltd.",2010-04-13
002389.SZ,2389.0,航天彩虹,浙江,航空,航天彩虹无人机股份有限公司,"Aerospace Ch Uav Co.,Ltd",2010-04-13
002390.SZ,2390.0,信邦制药,贵州,医药商业,贵州信邦制药股份有限公司,"Guizhou Xinbang Pharmaceutical Co., Ltd",2010-04-16
002391.SZ,2391.0,长青股份,江苏,农药化肥,江苏长青农化股份有限公司,"Jiangsu Changqing Agrochemical Co.,Ltd",2010-04-16
002392.SZ,2392.0,北京利尔,北京,其他建材,北京利尔高温材料股份有限公司,"Beijing Lirr High Temperature Materials Co., Ltd.",2010-04-23
002393.SZ,2393.0,力生制药,天津,化学制药,天津力生制药股份有限公司,"Tianjin Lisheng Pharmaceutical Co.,Ltd.",2010-04-23
002394.SZ,2394.0,联发股份,江苏,纺织,江苏联发纺织股份有限公司,"Jiangsu Lianfa Textile Co.,Ltd",2010-04-23
002395.SZ,2395.0,双象股份,江苏,塑料,无锡双象超纤材料股份有限公司,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd",2010-04-29
002396.SZ,2396.0,星网锐捷,福建,通信设备,福建星网锐捷通讯股份有限公司,"Fujian Star-Net Communication Co.,Ltd.",2010-06-23
002397.SZ,2397.0,梦洁股份,湖南,纺织,湖南梦洁家纺股份有限公司,"Hunan Mendale Hometextile Co.,Ltd",2010-04-29
002398.SZ,2398.0,垒知集团,福建,其他建材,垒知控股集团股份有限公司,"Lets Holding Group Co.,Ltd.",2010-05-06
002399.SZ,2399.0,海普瑞,深圳,化学制药,深圳市海普瑞药业集团股份有限公司,"Shenzhen Hepalink Pharmaceutical Group Co.,Ltd",2010-05-06
002400.SZ,2400.0,省广集团,广东,广告包装,广东省广告集团股份有限公司,"Guangdong Advertising Group Co.,Ltd",2010-05-06
002401.SZ,2401.0,中远海科,上海,软件服务,中远海运科技股份有限公司,"Cosco Shipping Technology Co., Ltd",2010-05-06
002402.SZ,2402.0,和而泰,深圳,元器件,深圳和而泰智能控制股份有限公司,"Shenzhen H&T Intelligent Control Co.,Ltd.",2010-05-11
002403.SZ,2403.0,爱仕达,浙江,家用电器,爱仕达股份有限公司,"Aishida Co.,Ltd.",2010-05-11
002404.SZ,2404.0,嘉欣丝绸,浙江,纺织,浙江嘉欣丝绸股份有限公司,"Zhejiang Jiaxin Silk Corp.,Ltd.",2010-05-11
002405.SZ,2405.0,四维图新,北京,软件服务,北京四维图新科技股份有限公司,"Navinfo Co., Ltd.",2010-05-18
002406.SZ,2406.0,远东传动,河南,汽车配件,许昌远东传动轴股份有限公司,"Xuchang Yuandong Drive Shaft Co.,Ltd.",2010-05-18
002407.SZ,2407.0,多氟多,河南,化工原料,多氟多新材料股份有限公司,"Do-Fluoride New Materials Co., Ltd.",2010-05-18
002408.SZ,2408.0,齐翔腾达,山东,化工原料,淄博齐翔腾达化工股份有限公司,"Zibo Qixiang Tengda Chemical Co., Ltd.",2010-05-18
002409.SZ,2409.0,雅克科技,江苏,半导体,江苏雅克科技股份有限公司,"Jiangsu Yoke Technology Co., Ltd.",2010-05-25
002410.SZ,2410.0,广联达,北京,软件服务,广联达科技股份有限公司,Glodon Company Limited,2010-05-25
002411.SZ,2411.0,*ST必康,陕西,医药商业,延安必康制药股份有限公司,Yanan Bicon Pharmaceutical Listed Company,2010-05-25
002412.SZ,2412.0,汉森制药,湖南,中成药,湖南汉森制药股份有限公司,"Hunan Hansen Pharmaceutical Co., Ltd.",2010-05-25
002413.SZ,2413.0,雷科防务,江苏,通信设备,江苏雷科防务科技股份有限公司,"Jiangsu Leike Defense Technology Co.,Ltd.",2010-05-28
002414.SZ,2414.0,高德红外,湖北,电器仪表,武汉高德红外股份有限公司,"Wuhan Guide Infrared Co.,Ltd",2010-07-16
002415.SZ,2415.0,海康威视,浙江,IT设备,杭州海康威视数字技术股份有限公司,"Hangzhou Hikvision Digital Technology Co.,Ltd.",2010-05-28
002416.SZ,2416.0,爱施德,深圳,电器连锁,深圳市爱施德股份有限公司,"Shenzhen Aisidi Co.,Ltd.",2010-05-28
002417.SZ,2417.0,*ST深南,深圳,软件服务,深南金科股份有限公司,"Suna Co.,Ltd",2010-06-01
002418.SZ,2418.0,康盛股份,浙江,家用电器,浙江康盛股份有限公司,"Zhe Jiang Kangsheng Co.,Ltd.",2010-06-01
